numero,filename,class,origin,source_file,row_idx,pred_class_label,pred_class_confidence,pred_origin_label,pred_origin_confidence,judge_model,judge_host,judge_error,phish_raw,origin_raw
399,0399.txt,phishing,ai,A_P_synthetic_phish.csv,1881,non-phishing,0.8000,unknown,0.5000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""official notification from IT Department""],""rationale"":""The email appears to be a legitimate notification from the IT Department, with no suspicious links or requests for sensitive information.""}","{""label"":""unknown"",""confidence"":0.5,""style_cues"":[""generic salutations""],""rationale"":""The text lacks distinctive language features, and the tone appears formal but not overly polished.""}"
400,0400.txt,non-phishing,manuale,M_P_L_Nigerian_5.csv,895,non-phishing,0.9000,unknown,0.5000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.9,""signals"":[""technical discussion"",""code snippet""],""rationale"":""The email appears to be a genuine request for technical assistance, with a code snippet and a clear description of the issue.""}","{""label"":""unknown"",""confidence"":0.5,""style_cues"":[""low idiosyncrasy"",""generic salutations""],""rationale"":""The text appears to be a technical email with a specific problem description, but lacks distinctive language or personal touches.""}"
2001,2001.txt,phishing,mistral-small:24b,n/d,0,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""urgent action"",""policy update request""],""rationale"":""The email appears to be a legitimate internal communication, as it is addressed to a specific team and requests review of updated policies.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's structure and language suggest a human author, with a clear and concise message, formal tone, and proper sign-off.""}"
2002,2002.txt,non-phishing,mistral-small:24b,n/d,0,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""urgent request"",""project update"",""team coordination""],""rationale"":""The email appears to be a legitimate project management request, with no suspicious language or links. The tone is professional and the requests are reasonable.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's structure, language, and tone are consistent with a human-written message, although some phrases may be templated.""}"
2003,2003.txt,non-phishing,mistral-small:24b,n/d,0,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""enhanced security posture"", ""compliance with industry standards"", ""secure remote access"", ""regular device updates""],""rationale"":""The email appears to be a legitimate company communication, announcing policy changes and providing training resources for employees. The tone is professional and informative, without any suspicious or urgent language.","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The text exhibits a formal, professional tone and follows a structured format, suggesting human authorship. The language is clear and concise, with no obvious signs of AI-generated content.""}"
2004,2004.txt,phishing,mistral-small:24b,n/d,0,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""urgent meeting request""],""rationale"":""The email appears to be a legitimate company communication, with no suspicious language or links.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's structure, language, and tone are typical of a well-written corporate communication, suggesting human authorship.""}"
2005,2005.txt,phishing,mistral-small:24b,n/d,0,phishing,0.7000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""phishing"",""confidence"":0.7,""signals"":[""urgent action"", ""payment request"", ""suspicious link mention""],""rationale"":""The email's tone and language are overly formal, and the request for immediate payment is unusual. The inclusion of a suspicious link and the lack of personal touch also raise concerns.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""polished tone"",""specific details"",""official language""],""rationale"":""The email's formal tone, specific details about the fine and payment process, and official language suggest a human-written text.""}"
2006,2006.txt,phishing,mistral-small:24b,n/d,0,phishing,0.3000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""phishing"",""confidence"":0.3,""signals"":[""urgent action"", ""payment request"", ""suspicious link mention""],""rationale"":""The email's tone and language are formal, but the request for immediate payment and the use of a suspicious link may indicate phishing attempts.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's formal tone, use of official language, and structured format suggest human authorship. The text lacks the characteristic markers of AI-generated content.""}"
2007,2007.txt,non-phishing,mistral-small:24b,n/d,0,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""request to review policy updates""],""rationale"":""The email is a routine notification about policy updates, with no suspicious language or requests for sensitive information.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's formal tone, use of professional language, and structured format suggest human authorship. The level of detail and specificity also indicate a manual effort.""}"
2008,2008.txt,non-phishing,mistral-small:24b,n/d,0,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""scheduling request"",""office location mention"",""virtual meeting option""],""rationale"":""The email appears to be a legitimate scheduling request from the Human Resources Department, with no suspicious language or requests for sensitive information.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email follows a standard meeting request format, with a clear structure and polite language. The tone is professional and courteous, indicating human authorship.""}"
2009,2009.txt,phishing,mistral-small:24b,n/d,0,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""urgent action"",""meeting request"",""strategic planning""],""rationale"":""The email appears to be a legitimate meeting invitation from the Human Resources Department, with no suspicious links or requests for sensitive information.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's structure, language, and tone are consistent with a human-written message, although some phrases may be templated.""}"
2010,2010.txt,non-phishing,mistral-small:24b,n/d,0,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""urgent update request""],""rationale"":""The email appears to be a legitimate project management update request, with no suspicious language or links.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's structure, language, and tone are consistent with a human-written message, although some phrases may be slightly formulaic.""}"
2011,2011.txt,non-phishing,mistral-small:24b,n/d,0,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""apologetic tone"",""delivery delay explanation"",""customer support options provided""],""rationale"":""The email is a legitimate update on an order, providing clear explanations and options for the customer to manage their order.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""polished tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's structure, language, and formatting suggest a human-written message with a formal tone.""}"
2012,2012.txt,phishing,mistral-small:24b,n/d,0,phishing,0.3000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""phishing"",""confidence"":0.3,""signals"":[""payment request"",""suspicious link mention""],""rationale"":""The email requests payment and includes a suspicious link, which are common tactics used by phishing emails.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""polished tone"",""formal language"",""specific details""],""rationale"":""The email's structure and content suggest a human writer, with specific details about the fine and regulations. The tone is formal and polite, indicating a manual composition.""}"
2013,2013.txt,phishing,mistral-small:24b,n/d,0,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""urgent action"",""request for confirmation""],""rationale"":""The email appears to be a legitimate company communication, updating team members on internal policies and requesting confirmation of receipt.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""generic salutations""],""rationale"":""The email's formal tone, use of standard phrases, and structured layout suggest human authorship. The language is professional and lacks the distinctive characteristics often found in AI-generated text.""}"
